Date: 19/07/01 ,Author: E.Hubble ,Observation: 42251 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,39.085164449666756
660.1,44.820615996702706
660.2,55.62721357429059
660.3,42.87234396005359
660.4,45.21939090533631
660.5,45.859715801338574
660.6,46.85509361865583
660.7,52.46519286402855
660.8,28.6914450019853
660.9,34.77504340623232
661.0,43.452237376138775
661.1,33.87301458676789
661.2,42.84673422107273
661.3,42.9554528204331
661.4,44.32377857763526
661.5,46.25112128992163
661.6,41.311934685667836
661.7,40.096435273085156
661.8,38.884586123216714
661.9,40.50284569843903
662.0,45.27848420331424
662.1,49.857521343710616
662.2,47.099152326397245
662.3,38.902992625456854
662.4,47.112235261920745
662.5,37.89801899122794
662.6,49.01198684834988
662.7,40.99065491516082
662.8,40.918437695583904
662.9,38.068296378570224
663.0,36.30246598592364
663.1,37.20135115113259
663.2,49.33992233860977
663.3,35.91855036107568
663.4,34.27428800267572
663.5,44.54515975522158
663.6,48.93358154588918
663.7,43.73068180331972
663.8,35.382878644987024
663.9,39.40190228216636
664.0,42.02040231722298
664.1,34.64637296440666
664.2,51.03919127155896
664.3,49.54777130627201
664.4,49.06094494626852
664.5,37.20611874752355
664.6,40.84267213010615
664.7,45.69703387411733
664.8,28.883966549307196
664.9,38.863731696518414
665.0,33.71127889265914
665.1,37.991150757914056
665.2,35.15123359537676
665.3,34.50768272591004
665.4,33.39947391769687
665.5,33.94853636667136
665.6,47.617234641304364
665.7,45.62597261042398
665.8,38.69880729385182
665.9,32.34076378707238
666.0,26.339704271803754
666.1,31.755136427714746
666.2,32.20452667485098
666.3,36.959012757637154
666.4,38.95971706255374
666.5,45.678614217950305
666.6,41.2640324238088
666.7,29.44477366353562
666.8,34.24340962323407
666.9,42.06276170768554
667.0,46.3489616731116
667.1,34.410060229560614
667.2,39.20315827420552
667.3,36.31178860358216
667.4,51.930771416352414
667.5,31.71687572591084
667.6,38.68037378141421
667.7,32.24224664758224
667.8,44.063206471462756
667.9,48.626378293869266
668.0,46.65663652595255
668.1,30.833869017477504
668.2,36.207910042772596
668.3,41.36091255576436
668.4,44.84403263968885
668.5,42.11647463281751
668.6,36.815533430447665
668.7,39.386989089304336
668.8,37.745959110611565
668.9,33.05686211157229
669.0,38.08388855174184
669.1,30.081862135511074
669.2,24.842711826879615
669.3,36.05057727209886
669.4,38.77154197008291
669.5,30.2864715991607
669.6,37.007450816885225
669.7,33.01523710693573
669.8,40.479661921112125
669.9,33.83743905136766
670.0,44.562781216654
670.1,47.450932886370936
670.2,28.750354270823394
670.3,32.985003525493845
670.4,40.07976674787762
670.5,24.606748976596066
670.6,25.329247925627286
670.7,42.17948190620185
670.8,31.113316991346935
670.9,31.581053887101397
671.0,32.560672692775356
671.1,42.02533803670902
671.2,34.249631247023935
671.3,39.377893070689304
671.4,41.92549717841252
671.5,26.05559935859413
671.6,35.06682951906213
671.7,26.413882392885597
671.8,24.66901712664748
671.9,45.64069860875677
672.0,36.50148231282884
672.1,38.28708945453728
672.2,39.18227484849868
672.3,33.05034418704939
672.4,32.12730183886564
672.5,32.856864791795076
672.6,21.27642986381396
672.7,39.50024929123666
672.8,37.96030786212828
672.9,36.21421640050777
673.0,25.973005952104476
673.1,40.08927761992861
673.2,45.091853253256616
673.3,31.67211363080898
673.4,21.576691128208324
673.5,28.67056246705537
673.6,45.380039721777855
673.7,29.651428306506123
673.8,24.69566544407913
673.9,24.110286459087728
674.0,26.53361555493761
674.1,24.058608171799964
674.2,31.08491962298333
674.3,15.892546663372645
674.4,33.256178947052014
674.5,32.72365590395584
674.6,39.79532769334967
674.7,38.67036150390645
674.8,32.173194671284556
674.9,27.832040955725137
675.0,27.679316694002182
675.1,29.067264036542674
675.2,25.29417736716445
675.3,24.354353801287296
675.4,37.55720027774245
675.5,22.15583895029346
675.6,23.053283615710406
675.7,25.042071962140714
675.8,19.42848682008276
675.9,25.90459203727882
676.0,22.522561114821222
676.1,37.88066895511761
676.2,13.462874537832876
676.3,29.748551233825303
676.4,23.36742577650515
676.5,26.189576434288288
676.6,22.910591283093808
676.7,27.8651204707567
676.8,39.05126252517259
676.9,20.89761601022786
677.0,43.80107905927096
677.1,34.46760846744533
677.2,29.518306517161655
677.3,21.113428493679784
677.4,28.371021409817196
677.5,31.225297834203808
677.6,20.954506897262068
677.7,26.565450342984747
677.8,24.313475826081145
677.9,30.475725112530032
678.0,35.112293823779815
678.1,30.301551368046432
678.2,30.747419629018154
678.3,29.43080397828748
678.4,27.15339422200396
678.5,12.213007620961427
678.6,28.138656050626075
678.7,25.800755381600393
678.8,23.17206690362177
678.9,27.90494405092005
679.0,23.37993261211166
679.1,27.42843274903555
679.2,27.1931279283589
679.3,24.98539213842837
679.4,39.20962579205994
679.5,27.717417745904815
679.6,13.454604917244797
679.7,27.428479802251648
679.8,23.70787919002
679.9,18.814538783928533
680.0,32.82295045512977
680.1,22.26816200921239
680.2,26.632487015212927
680.3,41.637429609222195
680.4,23.15986092330882
680.5,24.651318780980453
680.6,16.512555227967866
680.7,19.35967041157084
680.8,26.57943491673722
680.9,24.881951784381265
681.0,30.687468083125086
681.1,20.236344443244043
681.2,16.235373026267908
681.3,26.22877286880315
681.4,29.881222672215568
681.5,32.67385728367714
681.6,12.81286453385051
681.7,26.924571627591078
681.8,20.781674403470532
681.9,26.72421816026847
682.0,12.770068282594746
682.1,33.94964907535912
682.2,7.504218834769858
682.3,18.155182649572822
682.4,24.363517331238064
682.5,17.097864844680373
682.6,15.63469053698245
682.7,20.396124511137803
682.8,24.775719353693628
682.9,14.023001297204292
683.0,23.71693816704619
683.1,15.43503315218672
683.2,24.483706024067104
683.3,23.921786364875004
683.4,14.72083299220296
683.5,24.66059581838703
683.6,18.12653079313908
683.7,22.196804372570284
683.8,19.487384935775893
683.9,30.479965208488302
684.0,23.273311377235753
684.1,14.876871086355022
684.2,22.01485552697857
684.3,19.591280932756824
684.4,16.752084080102797
684.5,22.52284414541228
684.6,15.496847230298544
684.7,19.502975433155918
684.8,24.91233165177831
684.9,12.541751515689336
685.0,23.953829136526892
685.1,17.31637808551524
685.2,27.238529721595725
685.3,20.218106747948617
685.4,21.963315588869392
685.5,23.88631435317448
685.6,20.341252948534912
685.7,14.09758256787379
685.8,22.042886990854665
685.9,25.55511005594289
686.0,19.917424670852775
686.1,15.828132783497196
686.2,29.037637177180024
686.3,17.984625236155917
686.4,34.970983338512255
686.5,22.46951027232543
686.6,11.950436161432517
686.7,19.076873487076146
686.8,24.465198740390147
686.9,13.277851536677813
687.0,16.375817536942904
687.1,9.946879880200354
687.2,34.04787847421051
687.3,16.12409123314
687.4,18.80510172979704
687.5,27.299085524529463
687.6,22.159944760064626
687.7,9.004637142604032
687.8,19.619446129062236
687.9,13.39444083952691
688.0,24.942825502245125
688.1,18.17747922462341
688.2,19.66324528522098
688.3,19.49892805547348
688.4,10.559631534520488
688.5,17.189937715384314
688.6,20.3692101445257
688.7,19.05066723596625
688.8,22.70674431016247
688.9,12.299828195800536
689.0,11.877439520119875
689.1,12.947214949997903
689.2,6.721846497048487
689.3,19.562341223211746
689.4,18.035243172842183
689.5,19.78729809112287
689.6,26.31557286197304
689.7,9.557370306629958
689.8,17.549799823687657
689.9,17.024333962149765
690.0,8.382307163870406
690.1,10.144014819280823
690.2,19.76437197768414
690.3,17.526001967286046
690.4,17.90102652748032
690.5,17.373976920850822
690.6,13.069282791367034
690.7,17.44229753940433
690.8,23.204167679926247
690.9,16.59521773577579
691.0,-3.3599120820884885
691.1,28.540730882720865
691.2,13.331179023356423
691.3,13.566204546781462
691.4,6.651448316045057
691.5,13.412010686125733
691.6,15.126299932166315
691.7,15.666261531420368
691.8,16.23716595103494
691.9,7.321895996985767
692.0,25.0017258528485
692.1,11.941286351176494
692.2,24.617750921728565
692.3,11.85277850305059
692.4,10.924255772017293
692.5,13.732130064526848
692.6,10.984876314167641
692.7,18.065017466596355
692.8,16.376120379382108
692.9,6.922321952923608
693.0,17.13571041579541
693.1,-1.8854877700123982
693.2,12.233416457661011
693.3,9.934028052986196
693.4,16.12498914331466
693.5,3.4614778235879857
693.6,9.381236968329533
693.7,0.029639614469797237
693.8,8.256108792734116
693.9,7.654591633443519
694.0,10.750165084402663
694.1,12.17613006408455
694.2,11.379348655761953
694.3,9.23170518648071
694.4,12.659882971576147
694.5,5.203280585086009
694.6,2.928316508388459
694.7,12.713025068039133
694.8,7.632743863400089
694.9,5.142040986970988
695.0,20.885283723524104
695.1,1.725855720117993
695.2,8.74173687428516
695.3,15.353134320045537
695.4,13.3088114656438
695.5,9.433878658252265
695.6,7.548266037012341
695.7,12.68405862302541
695.8,5.620773849199259
695.9,3.8351720399429983
696.0,4.707948941080367
696.1,11.179329061546873
696.2,6.925079175142224
696.3,15.260203257489563
696.4,6.43413724879311
696.5,4.87751420838234
696.6,10.248414328798214
696.7,8.828803823763963
696.8,15.364553334884661
696.9,-3.22755935560431
697.0,8.17568894128484
697.1,5.655652688163463
697.2,12.165020625395687
697.3,13.99233678037066
697.4,3.3882469067014718
697.5,16.301668819175127
697.6,7.9858625952993965
697.7,0.07176273160150615
697.8,18.583491959131756
697.9,23.381803176126013
698.0,21.730203972103695
698.1,3.4443275105090843
698.2,10.070315507337984
698.3,15.900185338613854
698.4,-0.17848015092296343
698.5,15.97421575376019
698.6,11.474508848189563
698.7,10.294967034468097
698.8,-2.34705204202314
698.9,6.359072464929968
699.0,10.459212903833581
699.1,12.366791924131602
699.2,12.37534783923412
699.3,8.442581344391211
699.4,22.221126520577627
699.5,8.763476154449283
699.6,4.21208587858041
699.7,8.542568368943384
699.8,5.228677566248086
699.9,9.280195856338576
700.0,-0.4839814855812472
700.1,12.399247422959245
700.2,-3.2722540882812794
700.3,15.193830748351736
700.4,7.452949029248734
700.5,10.138294458304047
700.6,8.467341139083334
700.7,18.246864486568654
700.8,7.013239629851224
700.9,4.8783271092701375
701.0,-2.0167560343467095
701.1,11.311567281741079
701.2,4.024045771990532
701.3,4.199280612393308
701.4,4.457843156114017
701.5,8.85921975383279
