Date: 19/07/01 ,Author: E.Hubble ,Observation: 36537 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,31.882581833990894
660.1,30.991548404876532
660.2,38.29259142916224
660.3,37.33719374064224
660.4,34.32815452399026
660.5,31.667552238818327
660.6,32.821747994197075
660.7,25.07933022320305
660.8,34.26327289467914
660.9,33.755501683354915
661.0,29.325902854414807
661.1,34.70093620761786
661.2,27.109309508190666
661.3,19.758698589956975
661.4,35.492779918812566
661.5,36.591359926461394
661.6,31.93065009154808
661.7,31.738458649186853
661.8,31.76198964700546
661.9,24.374493000875827
662.0,22.435005242667387
662.1,30.94734453011952
662.2,28.38652226953024
662.3,36.60910388338739
662.4,26.403645017013854
662.5,35.280430243481405
662.6,23.30362134965773
662.7,36.64575414532618
662.8,31.917088154444706
662.9,25.32788638953909
663.0,32.63117646764226
663.1,33.72105933766857
663.2,37.32305949356498
663.3,36.80711443079969
663.4,24.99083695201909
663.5,35.459028544344676
663.6,39.612545912498945
663.7,32.02383712627091
663.8,35.800284198422005
663.9,28.96718166949193
664.0,42.781415929657435
664.1,35.4290864217821
664.2,16.487377311589892
664.3,33.27831299453055
664.4,28.447646663540024
664.5,33.618875986202525
664.6,29.99466721919522
664.7,26.40817070573286
664.8,29.889419438268334
664.9,35.83768790554811
665.0,27.71167695475474
665.1,24.470098193059126
665.2,31.587980160105865
665.3,36.31607418518186
665.4,33.81174470413075
665.5,33.20797478317736
665.6,22.784583663354855
665.7,37.99195404296795
665.8,29.556658533557567
665.9,40.2441392553104
666.0,24.30389422538039
666.1,41.97677216309628
666.2,36.79369100518036
666.3,23.34624794329401
666.4,42.63505373373292
666.5,30.831712409098913
666.6,28.23852915802736
666.7,39.29194495970518
666.8,18.49774143342762
666.9,27.592113048254696
667.0,32.84367754500826
667.1,28.198423401092874
667.2,33.565524315164886
667.3,24.09064995746619
667.4,27.67520887291398
667.5,37.45438847645052
667.6,35.08238737862006
667.7,36.733056785656004
667.8,34.01412672629827
667.9,24.221003008733092
668.0,32.659689557359115
668.1,41.130598623460884
668.2,29.1034882075265
668.3,15.966353518759831
668.4,20.2925513538597
668.5,33.90469272527078
668.6,31.842667359093447
668.7,33.44513857812495
668.8,43.86269519872898
668.9,29.63382249178973
669.0,32.541742367021804
669.1,20.714992189201297
669.2,41.483143093758
669.3,43.14742376758018
669.4,24.161138952831934
669.5,36.86663496041762
669.6,36.785536085849465
669.7,33.46483879627033
669.8,26.11815821441476
669.9,32.72104747656837
