Date: 19/07/01 ,Author: E.Hubble ,Observation: 16652 ,Instrument Response: Bad 
Wavelength (nm) ,Intensity(A.U.) 
660.0,62.908783483199024
660.1,64.31376865791835
660.2,73.60933258903835
660.3,60.87908295558333
660.4,65.80802845016555
660.5,71.7880654799299
660.6,59.866620971685705
660.7,70.39222723545507
660.8,63.9311259045125
660.9,60.06102149538914
661.0,62.71842382199761
661.1,69.98681339341401
661.2,59.65005980100691
661.3,77.43405659139205
661.4,64.55521718873219
661.5,64.55675908459332
661.6,69.96894395017053
661.7,69.61395517450337
661.8,73.74143228646673
661.9,58.62802892891548
662.0,64.43373546738276
662.1,62.25797559476865
662.2,69.10178892784577
662.3,66.73329615436779
662.4,74.11051460697497
662.5,61.85289947048551
662.6,64.75129708559231
662.7,67.5811800199076
662.8,66.07951073448478
662.9,66.50521766142886
663.0,63.40710586235659
663.1,73.10054936135714
663.2,78.361952373387
663.3,68.65942046732927
663.4,67.75694766749679
663.5,75.55951588269956
663.6,77.01824203341683
663.7,70.01564938099065
663.8,72.7407488558117
663.9,70.00170523296259
664.0,73.57202521047265
664.1,65.99974933773206
664.2,79.03531961003263
664.3,58.66955547264404
664.4,63.64900201588502
664.5,71.62612859263896
664.6,82.55894989464369
664.7,77.65525226861162
664.8,67.49899377039677
664.9,85.5309724110275
665.0,85.80191992190856
665.1,78.65606974617799
665.2,75.49576305707194
665.3,70.8498255289939
665.4,67.04272712881735
665.5,80.38896688980353
665.6,71.54014567083384
665.7,76.63742429931543
665.8,80.32488602950087
665.9,79.99199521936728
666.0,75.56994666416655
666.1,64.9557634868736
666.2,69.17905395042965
666.3,79.24583345771853
666.4,82.22581279704302
666.5,73.26430871912977
666.6,72.45856569962237
666.7,72.43553880638517
666.8,77.45369537733643
666.9,68.67470133809849
667.0,73.95138713365658
667.1,77.81140518475704
667.2,80.33256307753636
667.3,72.21409089062543
667.4,71.28399461887324
667.5,87.3872286000475
667.6,67.75061938197182
667.7,80.40208766921126
667.8,87.61540183137907
667.9,65.16916481932141
668.0,82.75429101902236
668.1,74.46069471941215
668.2,83.28835624006902
668.3,83.53501257783205
668.4,80.62247500633457
668.5,78.11195631219603
668.6,86.39532274495858
668.7,87.72885347550417
668.8,70.34346344114329
668.9,82.0201248431363
669.0,85.72974384282601
669.1,70.08957573287807
669.2,88.75377613719827
669.3,82.83417332893977
669.4,83.82290959419436
669.5,79.07604851101172
669.6,72.84766914566093
669.7,82.81346956830667
669.8,75.56835193531721
669.9,72.41058167018585
670.0,77.23454012285761
670.1,86.75248721268947
670.2,81.82648053261526
670.3,82.17795774859225
670.4,84.30403027796241
670.5,82.37960171758183
670.6,79.05330674523276
670.7,94.81813950553419
670.8,76.04830651419492
670.9,82.87055338167585
671.0,76.8878269066551
671.1,81.2243383141698
671.2,86.2199749334123
671.3,82.22422853162665
671.4,77.67973207507328
671.5,103.13664586283863
671.6,90.74379455691351
671.7,77.66029947174606
671.8,91.7308990075661
671.9,94.65941775873941
672.0,83.04314529701979
