Date: 19/07/01 ,Author: E.Hubble ,Observation: 38008 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,49.678034981526075
660.1,50.36870533879852
660.2,46.363678383023014
660.3,56.9254166264997
660.4,50.536857741872666
660.5,59.22309341392149
660.6,49.602733712256494
660.7,42.777080817621744
660.8,51.59380632107232
660.9,49.121084358281294
661.0,55.294067233557705
661.1,47.47520799947398
661.2,60.75780000257779
661.3,58.21050686523069
661.4,57.15126061153357
661.5,48.724689916332146
661.6,60.03743797732559
661.7,46.04079376875388
661.8,56.673578950096804
661.9,56.36834980709261
662.0,53.39446565576984
662.1,54.952051274842404
662.2,50.741472179043015
662.3,58.06740480036175
662.4,48.48703927953937
662.5,51.31099349017003
662.6,55.99322371569983
662.7,57.09079909155534
662.8,55.08508115552347
662.9,35.219602488066556
663.0,54.970462698140004
663.1,60.93517256823597
663.2,56.59889337225366
663.3,56.62649045214355
663.4,53.8952201492753
663.5,58.49025066011274
663.6,51.98195371464818
663.7,60.64772053406768
663.8,56.661024494066446
663.9,59.78561045531101
664.0,45.920472962596946
664.1,70.18505467916174
664.2,53.1927401157463
664.3,48.15392828680324
664.4,51.36396770840504
664.5,50.50550094082463
664.6,43.38851447915673
664.7,45.23888588052275
664.8,56.25771129752785
664.9,58.991371113923385
665.0,55.02635031705508
665.1,47.49491446436315
665.2,54.465516752726664
665.3,48.29910051036456
665.4,47.64115396247133
665.5,65.44623072152399
665.6,53.804307021683634
665.7,54.000445696579405
665.8,58.97325548604485
665.9,44.09208986761687
666.0,65.11136521651238
666.1,48.53794516181363
666.2,64.90004936680553
666.3,55.52772280016006
666.4,49.89803164080007
666.5,67.97468650904383
666.6,65.1635759057771
666.7,62.67701583443465
666.8,59.95182262078404
666.9,51.187228551223285
667.0,64.64890105094827
667.1,45.11877192999668
667.2,50.450997673750365
667.3,60.01519975344438
667.4,53.8934785072841
667.5,60.60347382468724
667.6,63.11497445154949
667.7,61.27058791042553
667.8,58.79298503161027
667.9,60.624522747545505
668.0,64.89601925938642
668.1,60.08025961132852
668.2,58.89761028953625
668.3,71.96781272578545
668.4,56.728222623309954
668.5,65.89121882898918
668.6,60.698786137788225
668.7,51.870499136953235
668.8,61.31088296651892
668.9,56.95127309268123
669.0,64.13282982110121
669.1,59.16318594697249
669.2,69.39648216495543
669.3,66.03326137927192
669.4,63.873930662583575
669.5,67.64792902531029
669.6,68.3928146694042
669.7,50.88578177119507
669.8,64.34030124938687
669.9,61.22649226402655
670.0,69.93541613241955
670.1,65.10017562580482
670.2,63.38801965451691
670.3,69.68055280202108
670.4,56.662485776648765
670.5,65.34735018667364
670.6,66.17148699287755
670.7,60.512197289973244
670.8,52.682666068150695
670.9,67.03473402142916
671.0,62.52613837880448
671.1,60.4229504066775
671.2,53.422938164384725
671.3,60.651853738566594
671.4,63.43406713199322
671.5,62.57533963999824
671.6,71.96617241780415
671.7,63.206776695598705
671.8,60.52608877074411
671.9,73.37029978427128
672.0,62.65522792365793
672.1,70.27108428669405
672.2,71.77152400020535
672.3,60.14074920598494
672.4,64.20434989815514
672.5,61.18700544461813
672.6,68.17773563350892
672.7,60.66791779062774
672.8,57.88514763268848
672.9,64.33284221155785
673.0,58.250519504019984
673.1,67.01147060591609
673.2,68.32458001216216
673.3,67.69852466656525
673.4,64.75236017388879
673.5,74.49335297857347
673.6,68.29132752336938
673.7,61.94206153666835
673.8,62.551812009228605
673.9,74.68038865113786
674.0,68.6905209913396
674.1,65.12209925977169
674.2,55.06016505125421
674.3,57.85718047458571
674.4,71.00167132349439
674.5,69.61819773931374
674.6,78.65652109770119
674.7,67.77709698765027
674.8,75.491013978461
674.9,63.913070474536326
675.0,71.05881266602935
675.1,66.6046849802752
675.2,64.78381579052832
675.3,70.40407816065924
675.4,67.2841958126032
675.5,62.63670963960648
675.6,75.80746001783268
675.7,58.99529190904951
675.8,73.08594526729634
675.9,69.81143614196377
676.0,63.751077209862814
676.1,66.08758651057053
676.2,70.09290966795207
676.3,71.36052473004577
676.4,69.55690978391392
676.5,71.86257801350493
676.6,72.21035928498819
676.7,66.99687972910719
676.8,72.1409478505897
676.9,65.8352049412092
677.0,59.51793683968571
677.1,63.717746364517794
677.2,70.70520405677965
677.3,70.38086157161715
677.4,72.06020078563454
677.5,80.00105088883664
677.6,69.87760616594305
677.7,69.56268996950966
677.8,69.97308546001935
677.9,73.96038714194374
678.0,71.16796303667427
678.1,73.54311361081386
678.2,73.42896159020364
678.3,65.63318139341483
678.4,73.5916663027084
678.5,67.57254373415458
678.6,77.36149869864954
678.7,76.04012688153622
678.8,78.16480638043689
678.9,67.1769550536942
679.0,66.19987603354491
679.1,67.28828844232422
679.2,67.07290108079303
679.3,74.64195855093286
679.4,74.14701012208873
679.5,80.69714511501553
679.6,71.19677624328877
679.7,71.95006763368238
679.8,71.40633774197218
679.9,71.74526584284081
680.0,73.47302956964765
680.1,76.56256616900396
680.2,70.62587938903083
680.3,69.59935632495213
680.4,79.16162614879295
680.5,86.04195390038899
680.6,80.01474102962895
680.7,71.07191424904326
680.8,75.8639817510979
680.9,65.29865555399186
681.0,64.42754531282499
681.1,72.66894319173466
681.2,71.90286659422671
681.3,80.14605495602609
681.4,62.77521369206451
681.5,84.19502062700693
681.6,73.57197795551888
681.7,75.40186764452801
681.8,82.01013368809745
681.9,84.49862756380763
682.0,85.18493608392893
682.1,77.10558062334843
682.2,72.52697248580758
682.3,71.62904667962314
682.4,75.81372015527407
682.5,77.30635710745331
682.6,75.67520239197272
682.7,80.18365899695154
682.8,85.2660838589285
682.9,75.02671888055862
683.0,77.03895105563437
683.1,77.21725526525513
683.2,75.80041280160293
683.3,83.69076394579268
683.4,85.69044173601786
683.5,69.54330072731369
683.6,79.74620494747838
683.7,69.34787431175373
683.8,75.34848263568169
683.9,79.16698233966133
684.0,75.33464253728059
684.1,82.73861848012452
684.2,74.44401519026353
684.3,92.83892027946627
684.4,76.59708918790022
684.5,73.76773965939518
684.6,94.06663738754582
684.7,73.70864513513304
684.8,78.42881428816763
684.9,68.8068286741407
685.0,84.07867252779435
685.1,77.90471153456865
685.2,81.07507724387263
685.3,75.42696142453077
685.4,80.33967487428184
685.5,79.1411315054408
685.6,68.29184599356282
685.7,80.28517666954816
685.8,75.05343276834493
685.9,91.75585172887573
686.0,95.35236739285796
686.1,78.72332820742292
686.2,80.84826914927883
686.3,76.233563839855
686.4,77.79323887888728
686.5,76.92537577842548
686.6,84.33266470120434
686.7,81.12441758875836
686.8,82.42667086002014
686.9,75.42882426093153
687.0,76.39354981622913
687.1,82.71403359955896
687.2,87.22902985633546
687.3,83.04911841027638
687.4,92.1536294383537
687.5,86.16152702476823
687.6,89.65814899489627
687.7,81.75047414769828
687.8,86.30906634989374
687.9,77.84178759966825
688.0,82.97568140396261
688.1,89.00491378705492
688.2,77.35453760308505
688.3,91.7689297094646
688.4,89.6307162492651
688.5,84.09236188893065
688.6,84.02356244148787
688.7,80.41403426919597
688.8,90.98851205832692
688.9,86.64223558693075
689.0,83.7273619830385
689.1,88.94831721259673
689.2,87.60682287792511
689.3,84.86387550280247
689.4,89.79620540809337
689.5,87.06744429532928
689.6,81.19701158138315
689.7,79.98411552026027
689.8,86.65917717723197
689.9,89.78120692707344
690.0,89.50003242724209
690.1,93.85537387750794
690.2,80.87054788161177
690.3,83.31621923443471
690.4,84.21893695369648
690.5,88.3127172612984
690.6,94.08228241782669
690.7,87.95582302232161
690.8,95.8694292251011
690.9,92.52297680295378
691.0,93.76072092537868
691.1,88.8445538153718
691.2,92.88804270453029
691.3,89.07075660633298
691.4,80.78470179002599
691.5,90.40611662101149
691.6,93.47034549068034
691.7,97.3257885196617
691.8,82.48247031303794
691.9,86.77630643881638
692.0,96.45669180574728
692.1,91.04803268624785
692.2,97.74360812328185
692.3,84.44461720473286
692.4,100.30937320245715
692.5,94.95284685962169
692.6,83.0857819627575
692.7,96.83413040811998
692.8,87.7470990554867
692.9,84.50464587110369
693.0,88.65692117367507
693.1,82.98491990644158
693.2,80.20166006398402
693.3,90.34579225403466
693.4,92.20531553638597
693.5,94.17291316788778
693.6,82.82039765297182
693.7,91.57924034959363
693.8,94.52686712960735
693.9,94.27616479512783
694.0,89.27437705425547
694.1,93.20985062135553
694.2,88.62921390947335
694.3,87.79189244938372
694.4,89.09294626346264
694.5,97.07978624007556
694.6,93.07064513237212
694.7,103.81351154537815
694.8,89.68567415709279
694.9,87.44139118129273
695.0,93.39482941427218
695.1,91.2273281857499
695.2,84.59285648152401
695.3,83.6592626768001
695.4,83.66905464133751
695.5,96.73634784322546
695.6,94.43047214719167
695.7,96.80721715250218
695.8,93.56408185908387
695.9,90.17564395443661
696.0,96.9944257494817
696.1,107.35701269657673
696.2,81.77953187567954
696.3,92.31764029611591
696.4,98.5593548587128
696.5,92.5422384770326
696.6,102.28492032739253
696.7,96.65870062964767
696.8,100.93540116132088
696.9,86.17925141833724
697.0,90.86766719610381
697.1,95.70494155339372
697.2,90.6830793389039
697.3,101.73970547164792
697.4,88.4909214548417
697.5,98.29774736456787
697.6,105.82827196133496
697.7,95.13677164202613
697.8,88.37407566368763
697.9,89.98055611538959
698.0,108.8713844485678
698.1,97.6871009295705
698.2,94.54827220312814
698.3,96.4297484786803
698.4,98.32183926129183
698.5,103.01887073105237
698.6,98.3675427988454
698.7,97.98721600759725
698.8,92.99414815838301
698.9,90.79617182864389
699.0,104.2972462297075
699.1,99.78313240973789
699.2,94.27697197991132
699.3,102.66331558705082
699.4,108.79441820691584
699.5,100.14668543403442
699.6,104.52223529692341
699.7,99.68526722626925
699.8,87.99579256862134
699.9,86.0365536478093
700.0,93.33777652149699
700.1,98.46518837926011
700.2,95.51692733190669
700.3,100.42061270778714
700.4,96.84212227113531
700.5,89.72984357875029
700.6,103.17729432457803
700.7,102.70865697416723
700.8,109.67623283551706
700.9,92.5295994705817
701.0,102.6508061439353
701.1,101.7351167873156
701.2,99.52472748557607
701.3,93.43499453010897
701.4,102.08726335815724
701.5,105.94371023640515
701.6,102.12156292179952
701.7,100.94172501478066
701.8,110.77334758128185
701.9,99.73601946269609
702.0,97.7106480942592
702.1,96.90049180563975
702.2,106.69812348683435
702.3,105.81853998843775
702.4,108.47307853267705
702.5,99.4078087901096
702.6,106.98738512818508
702.7,102.41474202054737
702.8,97.494849454344
702.9,109.18513124237789
703.0,112.20899876165942
703.1,94.92526387569825
703.2,91.97901889434945
703.3,103.00695380032266
703.4,97.7749941736797
703.5,113.87168663633072
703.6,97.50546172137051
703.7,106.14629435640097
703.8,106.57219909974518
703.9,113.31522920025618
704.0,107.85414931483453
704.1,113.11513198475146
704.2,110.4621366914141
704.3,93.20351899442981
704.4,101.66437282514526
704.5,112.95540895003631
704.6,105.25145804816584
704.7,113.17128213096095
704.8,113.62617515815114
704.9,86.24619592789963
705.0,107.25407909662974
705.1,108.42007669976336
705.2,100.39603879934383
705.3,92.79291988347313
705.4,96.41667235931007
705.5,117.40129125954856
705.6,105.95301694256652
705.7,115.21025061771516
705.8,111.15985786373199
705.9,105.7420756232407
706.0,115.43714324934727
706.1,91.74335633635255
706.2,103.42331914597573
706.3,104.62378350790763
706.4,108.17599025159457
706.5,109.52960073489265
706.6,95.75856867658482
706.7,109.20480427851497
706.8,97.47909360902771
706.9,108.43050099442071
707.0,103.80156727780684
707.1,111.59002584457645
707.2,108.7370017761535
707.3,97.48033900180184
707.4,116.9730314029855
707.5,111.13471038309716
707.6,110.0210825936911
707.7,106.31887991880643
707.8,112.03264301820639
707.9,106.63931167856126
708.0,106.54821995486536
708.1,107.2362425252995
708.2,101.72330626035115
708.3,107.3657244147178
708.4,109.06975190846164
708.5,109.98013316587797
708.6,111.16646490036922
708.7,105.75561338304617
708.8,119.12346197509922
708.9,109.00960957038248
709.0,103.53110630084578
709.1,113.74678070739738
709.2,103.18424294308447
709.3,109.28516373683708
709.4,106.16372786983041
709.5,116.16308934095184
709.6,114.6147025299119
709.7,111.42317871318834
709.8,103.67852532750894
709.9,108.85046067165683
710.0,110.28810453857874
710.1,112.45089615147619
710.2,104.64391409176751
710.3,106.83928610768898
710.4,106.03218286535721
710.5,118.36955955136759
710.6,110.82352213604103
710.7,112.3055023377408
710.8,105.97905414614301
710.9,105.80025877566356
711.0,102.6863088783376
711.1,110.96305561831069
711.2,122.48553848479601
711.3,106.23835625998171
711.4,109.7381992923057
711.5,115.95776634785841
711.6,111.3492508485595
711.7,117.68762559009551
711.8,117.64454416208129
711.9,114.11851088169391
712.0,118.71428649031799
712.1,118.27815610863814
712.2,109.95327912106848
712.3,124.55807528848815
712.4,127.84289778576226
712.5,124.88204778942197
712.6,120.65198845830241
712.7,112.63770352293912
712.8,108.25043140843718
712.9,107.41328992633679
713.0,125.4356280105476
713.1,112.5841186873947
713.2,109.35569525760006
713.3,110.90412588940961
713.4,120.24204393024942
713.5,122.21732591764247
713.6,110.44857143656694
713.7,108.02286943703749
713.8,120.97592464945531
713.9,115.34543792429905
714.0,115.74560809122633
714.1,106.66746645719762
714.2,118.02240093216055
714.3,119.25671440270779
714.4,109.3970691808046
714.5,123.35935284117944
714.6,118.41138387965444
714.7,111.11658919432892
714.8,121.12897443134892
714.9,113.39436790576387
715.0,106.43372054480105
715.1,125.66861726631274
715.2,114.82650260611399
715.3,104.3236094842956
715.4,115.0693927617096
715.5,112.6701566621544
715.6,113.65395070604967
715.7,114.63638877140872
715.8,116.1280722032317
715.9,116.25537752485926
716.0,127.51100685207003
716.1,110.41868156492832
716.2,122.44981412955607
716.3,117.64674249604236
716.4,111.56086179626239
716.5,123.79450336158746
716.6,102.59247850855871
716.7,122.3313219887906
716.8,115.23563597608305
716.9,115.56323570124451
717.0,105.71081526995891
717.1,121.73055184161252
717.2,120.52749871579401
717.3,108.2762098473242
717.4,116.08880997514973
717.5,109.91839638240063
717.6,121.141946430492
717.7,129.30024483179383
717.8,114.57276367551208
717.9,123.96898074764188
718.0,130.2153701243053
718.1,128.76227412322052
718.2,118.06422523271476
718.3,123.23357194574781
718.4,108.46712455289976
718.5,120.54231226402791
718.6,113.56838890316243
718.7,120.77596574530463
718.8,121.75508562232956
718.9,125.99450013257054
719.0,131.95207738438393
719.1,124.49865069473005
719.2,123.66053655794099
719.3,119.78339304661387
719.4,119.21299418791821
719.5,118.97603956236397
719.6,114.69827909877817
719.7,115.79350962580561
719.8,119.1904962427104
719.9,124.31678493718239
720.0,118.77773999238126
720.1,128.18510298256848
720.2,123.03870647436682
720.3,122.41135763437578
720.4,122.16101697710708
720.5,110.3890596073102
720.6,119.3577438107789
720.7,133.52561149385207
720.8,124.36646651387404
720.9,118.88425347130739
721.0,135.35079655181144
721.1,125.94656532428064
721.2,143.33435934715104
721.3,120.02302963907846
721.4,139.01528727606652
721.5,142.400817676627
721.6,127.47936248506294
721.7,134.75543630293274
721.8,129.93211844027647
721.9,132.12734240385208
722.0,130.41833026942373
722.1,129.2401398979405
722.2,131.58838417697012
722.3,123.96217111559382
722.4,129.81370845833607
722.5,122.78373458800915
722.6,123.39580356925669
722.7,132.43976343155265
722.8,134.75811638360483
722.9,124.99936520223471
723.0,119.19093898682051
723.1,131.2146936341631
723.2,117.56463011557872
723.3,137.6165004401045
723.4,129.646281587685
723.5,120.31278509192306
723.6,125.00251211244776
723.7,131.88625070953938
723.8,133.22710075736794
723.9,124.19687562358243
724.0,129.72859566901596
724.1,126.28241098450255
724.2,122.92463604958152
724.3,125.02608345236494
724.4,130.81479020691918
724.5,134.42358614072705
724.6,134.55710010337364
724.7,137.24506791241618
724.8,121.54047288246427
724.9,133.45609925911228
725.0,137.37523253961837
725.1,118.46327287677184
725.2,128.7822681020138
725.3,130.82872230873784
725.4,128.1625554331331
725.5,126.07457552394374
725.6,131.72547282332425
725.7,144.2611056957585
725.8,128.27757133222363
725.9,132.54021989680473
726.0,126.5351281733801
726.1,136.51056771173603
726.2,124.94787697362209
726.3,132.98054277974904
726.4,133.27677763566143
726.5,127.55857394122121
726.6,140.20039496472313
726.7,140.3735440261101
726.8,132.49703747372345
726.9,134.16009325816614
727.0,131.9879721548186
727.1,135.6250090992113
727.2,133.01525751077347
727.3,136.95185893672348
727.4,123.59096975671346
727.5,125.8495053106966
727.6,132.15715535583104
727.7,128.71403400748738
727.8,138.67426462215985
727.9,133.56058396435557
728.0,121.9483797508484
728.1,144.18131701310116
728.2,126.60474384639406
728.3,141.4196226603203
728.4,132.4766011596721
728.5,134.21728137911023
728.6,133.7633027131611
728.7,136.74044299130927
728.8,144.0648696511494
728.9,136.6131368379862
729.0,136.73611990322394
729.1,140.87395336355362
729.2,141.22033929018687
729.3,150.5705595368212
729.4,130.9067830978469
729.5,135.202982889475
729.6,146.133368068236
729.7,143.9870940054056
729.8,142.89409184747063
729.9,136.70834517335445
730.0,137.82988560218845
730.1,142.6689572153813
