Date: 19/07/01 ,Author: E.Hubble ,Observation: 23522 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,47.30574808868692
660.1,43.38270770195322
660.2,53.639278586196106
660.3,56.042516392829356
660.4,50.66856812309851
660.5,47.75688558359302
660.6,46.61099447858198
660.7,42.176408305990265
660.8,53.20798646701233
660.9,33.34567396680822
661.0,47.680551119533156
661.1,52.86936928544585
661.2,44.970487139831775
661.3,55.61086212160897
661.4,56.47810044716784
661.5,44.92278950847381
661.6,44.30989276395713
661.7,44.44961105276374
661.8,54.53637021888717
661.9,46.28306207666078
662.0,52.508101597455905
662.1,50.58946521432154
662.2,45.825941338257905
662.3,47.42226311533569
662.4,47.1863333042575
662.5,43.92502998473233
662.6,41.362657534175874
662.7,53.43912747006162
662.8,58.438221541756356
662.9,52.104817321858505
663.0,45.76553322461495
663.1,43.40183135860319
663.2,48.742886826240245
663.3,57.72021890940415
663.4,49.9456865262553
663.5,57.034509440559205
663.6,46.6471738220643
663.7,40.37031761829184
663.8,46.08348574636089
663.9,45.031808427441334
664.0,56.48432780098802
664.1,36.922484578770636
664.2,48.443616408660596
664.3,48.044426123742596
664.4,55.51024976770979
664.5,38.86706305504235
664.6,42.462299340958694
664.7,53.19089768151039
664.8,54.369309456263075
664.9,48.05417573648163
665.0,52.59121431137425
665.1,48.998347661200896
665.2,49.66970373651062
665.3,46.456112535509
665.4,50.240921898574804
665.5,46.51604451464506
665.6,45.85673747857621
665.7,49.76674151612197
665.8,43.642701367741054
665.9,51.805209085303396
666.0,50.91682219783692
666.1,56.7416603430744
666.2,60.415988573773845
666.3,58.44684983836163
666.4,56.562652206100964
666.5,63.135554276195386
666.6,41.777395321899895
666.7,39.57573576559234
666.8,49.8293705714762
666.9,57.451847810737085
667.0,59.6650452232991
667.1,59.488098657530685
667.2,44.556634589852706
667.3,61.198878720641154
667.4,55.174752763573274
667.5,61.37800418962905
667.6,53.1283402478093
667.7,57.00280770922531
667.8,59.29817924125514
667.9,64.52341998130545
668.0,59.94961837120792
668.1,52.2951120835628
668.2,57.64042018441125
668.3,57.97020780045079
668.4,54.48046293521177
668.5,61.02573242928665
668.6,67.16492835260448
668.7,59.53316713645094
668.8,62.994310790905914
668.9,55.56525534925589
669.0,50.75842456841306
669.1,58.7175044917838
669.2,56.76927238390006
669.3,73.6583444830538
669.4,67.95585692420144
