Date: 19/07/01 ,Author: E.Hubble ,Observation: 19909 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,34.506919050722445
660.1,39.83642944373355
660.2,45.50808081982321
660.3,33.422159684352316
660.4,35.10189764198386
660.5,37.382500721945426
660.6,34.948007890600415
660.7,36.197603716947015
660.8,40.62961104058872
660.9,34.64520812357422
661.0,47.70741265993134
661.1,37.20466515896908
661.2,49.690316331615506
661.3,49.84037583604713
661.4,45.137538988214196
661.5,29.754330886231088
661.6,32.692014604634124
661.7,38.945603709141274
661.8,31.844987166693976
661.9,48.147572762119005
662.0,30.02198159192738
662.1,42.58448850589671
662.2,38.300119809095534
662.3,47.675032468795166
662.4,32.7148200844412
662.5,47.10266758410317
662.6,42.36509298376165
662.7,37.163783403676625
662.8,45.01076485677303
662.9,48.80984877066381
663.0,35.69067223325035
663.1,37.66316539165369
663.2,28.41380396810406
663.3,36.18415260856211
663.4,35.33018205219911
663.5,41.861978569450145
663.6,41.776505505009034
663.7,38.50013056391435
663.8,36.8650607079612
663.9,46.76199350794748
664.0,41.51932575175361
664.1,50.83616303970955
664.2,46.347802631417764
664.3,35.28762875248673
664.4,35.45912185436152
664.5,43.914468489557706
664.6,35.57552602940159
664.7,42.19424287898864
664.8,43.579724701707576
664.9,43.88578238605173
665.0,43.78161791801795
665.1,36.889615458646446
665.2,32.723512424275356
665.3,29.248390903046584
665.4,39.913542335361306
665.5,52.14837885212633
665.6,29.64312548319154
665.7,49.55274031873492
665.8,30.20368252716558
665.9,33.962899493613655
666.0,38.33167008410509
666.1,49.8306024598528
666.2,35.75147596027048
666.3,46.64957147913826
666.4,48.2296290504272
666.5,48.425419099620576
666.6,41.735284453542526
666.7,44.51616276156827
666.8,45.248763453546786
666.9,46.79766431255946
667.0,41.827846543745785
667.1,39.51515490195878
667.2,24.510434214457277
667.3,34.41806917204559
667.4,41.19479982928819
667.5,49.02447173679738
667.6,56.60690305788355
667.7,40.52731161596932
667.8,38.817484353847185
667.9,33.54361087316758
668.0,49.50716232678744
668.1,33.14129394088394
668.2,35.01797109486842
668.3,38.69773285705522
668.4,35.62290067162991
668.5,52.28246955357913
668.6,44.984391957597786
668.7,38.36790663489491
668.8,48.150757804092
668.9,37.16654658252266
669.0,48.64440271359685
669.1,46.20734569977575
669.2,34.136326379068315
669.3,36.978884148135506
669.4,40.70883908463289
669.5,32.02774484942044
669.6,45.61190980271136
669.7,37.960267226577244
669.8,38.40661424067295
669.9,35.63260345126817
670.0,40.26916486815843
670.1,44.18402253951616
670.2,44.917609411968975
670.3,46.33687530433084
670.4,48.73169453837528
670.5,43.28062458848279
670.6,37.35232637026597
670.7,43.733859113265936
670.8,35.393104583526124
670.9,42.1098304027876
671.0,40.13463647469103
671.1,40.286587505286484
671.2,41.149148806177955
671.3,35.823455728465696
671.4,30.435456825183135
671.5,39.65608406766216
671.6,51.78237248044611
671.7,32.953278497645236
671.8,41.91675392096675
671.9,46.55700373622791
672.0,44.97388740274171
672.1,42.554175790275984
672.2,40.01940238357026
672.3,56.200940056819576
672.4,45.709680819582296
672.5,48.703154672958895
672.6,47.64401061756809
672.7,36.69017297460739
672.8,43.87155877006311
672.9,49.88506633349138
673.0,43.80931571264562
673.1,40.97060090354041
673.2,37.40158000479212
673.3,44.73308297604318
673.4,42.507553317040426
673.5,50.988607630341335
673.6,32.84863643565271
673.7,43.82019180950886
673.8,38.80081624490525
673.9,46.43373603483358
674.0,44.97329951546809
674.1,47.47927732210339
674.2,48.51028002132321
674.3,42.097793807143205
674.4,35.22446750180753
674.5,44.758444161311836
674.6,41.40546299564934
674.7,46.016471840594384
674.8,38.26482361791363
674.9,46.33107523927845
675.0,39.3474969877786
675.1,46.34945259658493
675.2,41.777845391275925
675.3,42.124457337356446
675.4,42.4398542189828
675.5,36.83410702825208
675.6,38.353145322199794
675.7,45.65028759959111
675.8,44.37727649210178
675.9,40.92935885452922
676.0,40.16065617814769
676.1,43.997481821238715
676.2,33.54362750182435
676.3,35.83414893021521
676.4,48.90226020688777
676.5,56.6702243177066
