Date: 19/07/01 ,Author: E.Hubble ,Observation: 31458 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,43.1115618548993
660.1,48.59036622431485
660.2,49.140855686767544
660.3,52.04488976924821
660.4,50.61805534409777
660.5,43.1044480841076
660.6,55.1551195251903
660.7,55.81907383089589
660.8,46.45612039518937
660.9,51.8118048427112
661.0,44.11233575331027
661.1,48.92927663679148
661.2,38.03612592687106
661.3,49.88408659691455
661.4,49.98738396573087
661.5,41.60062865522722
661.6,45.49497076452288
661.7,48.15248537014847
661.8,48.695722568121745
661.9,55.70674767676305
662.0,38.31938895224138
662.1,45.499926273148276
662.2,43.84873835277228
662.3,46.86917996797852
662.4,46.55392403150941
662.5,42.08630370716037
662.6,43.57594242724579
662.7,50.89222728147822
662.8,42.12889952474463
662.9,50.78294774937478
663.0,48.36759211996568
663.1,40.56225380140968
663.2,43.4602682864834
663.3,40.784975750219495
663.4,34.45234766342555
663.5,50.51635508518426
663.6,42.45895413548166
663.7,51.04456817708087
663.8,38.054199545104254
663.9,62.31265664148079
664.0,42.41762285002799
664.1,37.38720870037895
664.2,40.98191664755821
664.3,43.56516590937167
664.4,48.719990376773204
664.5,46.461057690407955
664.6,38.08757258510752
664.7,44.614942979602695
664.8,42.44658632188223
664.9,46.71597276575514
665.0,48.824697735619814
665.1,57.49450602422928
665.2,42.61193948508169
665.3,52.53886613924798
665.4,41.40774871076126
665.5,49.299319150728316
665.6,43.444479422500955
665.7,42.85704232020536
665.8,40.86882467161197
665.9,53.62094887394447
666.0,44.72058896445743
666.1,48.29477038786929
666.2,38.06969520872642
666.3,54.792056476843015
666.4,36.829906712740666
666.5,38.04970669225279
666.6,43.65478419535636
666.7,43.20317911886789
666.8,47.25135561892414
666.9,44.90896042368998
667.0,53.70036149839114
667.1,41.37862401393908
667.2,48.170117300769654
667.3,39.520996532965896
667.4,41.221641146724366
667.5,45.30470192714971
667.6,55.17137156818444
667.7,42.44144716380305
667.8,43.963370406264794
667.9,38.96828588270594
668.0,39.548297092136295
668.1,39.627543915287696
668.2,46.00228859833082
668.3,40.663734166392224
668.4,55.10571900284026
668.5,40.29789367243521
668.6,38.14326005845519
668.7,42.07288954846103
668.8,49.85508924838192
668.9,39.62772576630706
669.0,35.041623227524305
669.1,45.286551108241625
669.2,32.96839915542283
669.3,48.46064387006708
669.4,49.59648533262113
669.5,40.103784805067114
669.6,50.98333109906968
669.7,38.553760872385084
669.8,41.73364648919575
669.9,27.918880111752987
670.0,33.13629700902058
670.1,50.59014409127542
670.2,44.09670798782456
670.3,36.178311511477396
670.4,38.20288253305169
670.5,47.21045208321655
670.6,37.514476851845544
670.7,36.38188794769621
670.8,50.98396724919267
670.9,38.955741978403196
671.0,43.9420747277607
671.1,31.495828838732336
671.2,37.347811707648724
671.3,35.91356838444939
671.4,48.517980131542885
671.5,43.90307238466744
671.6,39.34442448115909
671.7,30.3784441756226
671.8,49.40474056508292
671.9,44.761919231092364
672.0,38.017376278039116
672.1,37.13617249295987
672.2,45.45504850337174
672.3,55.8715863446663
672.4,52.596319208908696
672.5,38.06420124734548
672.6,51.10777552481893
672.7,46.22183736090902
672.8,39.63960607394064
672.9,39.15494566953516
673.0,42.03108511818857
673.1,45.82540615441498
673.2,37.61023838225693
673.3,40.35867274470904
673.4,41.834584191094876
673.5,43.49968303585805
673.6,50.429240201405605
673.7,27.567962798039495
673.8,38.52423020969016
673.9,43.595337802176445
674.0,42.8860945423729
674.1,46.5495062930673
674.2,37.4392331667931
674.3,48.81802316633377
674.4,52.081854263303605
674.5,40.133754108922595
674.6,41.14640785948122
674.7,32.45183728309314
674.8,40.016557131554585
674.9,37.256136413607805
675.0,31.29852714056139
675.1,29.72940032597968
675.2,37.41328831382065
675.3,43.49228462350862
675.4,47.13282270705298
675.5,35.11570052361822
675.6,30.421207536512036
675.7,44.96209023451516
675.8,33.823460231000965
675.9,48.2485670614439
676.0,41.84383558213547
676.1,42.11379255232403
676.2,43.15628966960719
676.3,42.036800130694054
676.4,33.692368817894184
676.5,46.73094743753609
676.6,34.235066325725086
676.7,41.02801276699785
676.8,45.502226493558446
676.9,35.75279047496821
677.0,38.01506293840978
677.1,46.048917124551565
677.2,41.22991088047951
677.3,33.017450720327616
677.4,34.14414409519365
677.5,43.42801751652701
677.6,41.89437101014099
677.7,38.8455509710785
677.8,47.3742998186224
677.9,38.90356582225586
678.0,36.852842534338066
678.1,45.76852575716393
678.2,42.64586168732697
678.3,45.15031818123458
678.4,36.310869993873986
678.5,48.85892303845277
678.6,34.538659369549016
678.7,35.91133286289824
678.8,29.113067463500922
678.9,48.34805200477794
679.0,36.586540866563936
679.1,40.78317479710509
679.2,37.24640654290016
679.3,42.27680066912871
679.4,35.0611811199595
679.5,35.1545004629465
679.6,28.63918222477434
679.7,43.070177396346885
679.8,43.49806413253137
679.9,39.20042587631282
680.0,30.399454487631314
680.1,41.34517511228694
680.2,36.195617652454914
680.3,39.280905867388164
680.4,37.99785939512799
680.5,46.54092034944193
680.6,40.14340076275535
680.7,32.485376828905764
680.8,47.01732963054077
680.9,37.739539456599935
681.0,43.56661666201914
681.1,39.85015833736097
681.2,44.59945384475436
681.3,38.525033047688915
681.4,43.70477783431255
681.5,30.578712120939542
681.6,35.073802594008264
681.7,38.1772292209469
681.8,41.99948850138604
681.9,40.9042245020575
682.0,46.39633080806969
682.1,40.98954558284728
682.2,37.847811094054265
682.3,45.18007303100568
682.4,34.67193703042031
682.5,34.54469711058919
682.6,37.703270660484975
682.7,38.375324190639944
682.8,17.805912864917296
682.9,37.298927121836535
