Date: 19/07/01 ,Author: E.Hubble ,Observation: 36969 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,43.52495985407376
660.1,59.713843886928956
660.2,42.907236630778286
660.3,46.01200379164636
660.4,51.80230530351399
660.5,55.224701993677854
660.6,58.574428462585104
660.7,47.07500465689595
660.8,61.98388788155782
660.9,40.11498315322312
661.0,48.684803854277185
661.1,48.472456377477684
661.2,63.957014580799424
661.3,62.015639872435884
661.4,50.680506529756904
661.5,58.95718462712141
661.6,59.66232854427318
661.7,65.80820773662911
661.8,52.71297120042555
661.9,44.17880073722148
662.0,44.80825152145706
662.1,51.973749154095984
662.2,61.30618015060732
662.3,58.5635908221404
662.4,56.587035492804965
662.5,49.85413191549418
662.6,59.47755870818187
662.7,42.22915732126387
662.8,53.49355965218042
662.9,39.67955574923963
663.0,50.39516954139005
663.1,51.94423758096137
663.2,48.283963449429294
663.3,55.309900119630896
663.4,62.42899885004026
663.5,59.74769944833942
663.6,53.95047969745687
663.7,69.32489600160604
663.8,47.98597890853426
663.9,62.407436513735504
664.0,41.90073166934363
664.1,59.75526357215168
664.2,54.974587791136045
664.3,56.02850039608362
664.4,60.20604812015804
664.5,47.62496338207514
664.6,56.036328874429216
664.7,60.04799481218304
664.8,58.20623205005126
664.9,59.75217279068367
665.0,52.169244483819
665.1,66.0934523888266
665.2,58.57503835885883
665.3,60.070591592888285
665.4,64.64940322684465
665.5,59.65182290877089
665.6,56.593475546703885
665.7,58.03833094651459
665.8,57.012397470534744
665.9,50.82649663650491
666.0,42.09363759746239
666.1,49.04469822717666
666.2,60.410343222732564
666.3,54.66012304902684
666.4,63.85476611942885
666.5,55.995620856994655
666.6,55.50361739160073
666.7,57.97642988947794
666.8,49.463675875882885
666.9,59.5163939536755
667.0,54.10013292951615
667.1,51.3393968891209
667.2,56.94884325621305
667.3,54.85306448500685
667.4,60.15226549514686
667.5,58.459648338637635
667.6,61.04809285691539
667.7,49.06409357669297
667.8,62.656634477040214
667.9,66.63136754925114
668.0,61.221734262749244
668.1,50.019647024871915
668.2,49.52280560061688
668.3,53.38354510996954
668.4,57.125390690085645
668.5,64.3628590575583
668.6,53.210854605354946
668.7,46.28979383445807
668.8,66.397231488037
668.9,56.19400220545398
669.0,48.690227028442806
669.1,66.81454520964624
669.2,60.1074535551843
669.3,69.289609716696
669.4,59.99055327129873
669.5,66.52644667933518
669.6,68.12426981701283
669.7,54.049102939879916
669.8,72.65133552498762
669.9,71.08737122205154
670.0,58.73100786543206
670.1,62.24497535338712
670.2,56.30864962023449
670.3,54.75693336476698
670.4,64.2912629188545
670.5,68.79593304548634
670.6,55.98161227805963
670.7,54.808652202266444
670.8,61.066379159258915
670.9,63.7136188599932
671.0,74.00213832215829
671.1,73.19754810794706
671.2,70.37949157767301
671.3,68.22239781559252
671.4,66.32534034972964
671.5,67.47180966263983
671.6,65.24641865140028
671.7,71.26298019542043
671.8,75.6061609062794
671.9,60.3485424172837
672.0,64.89016223643316
672.1,74.60301560911779
672.2,67.36254339905975
672.3,83.66087445344391
672.4,54.20972746404186
672.5,67.67677881846564
672.6,85.37028648181621
672.7,65.01985829175362
672.8,74.96768415030293
672.9,70.33306971847598
673.0,71.05037883309737
673.1,67.17378029667103
673.2,69.5356119428393
673.3,68.33761858042033
673.4,68.29839130034145
673.5,65.4164011135054
673.6,69.2056645292799
673.7,68.05547710846952
673.8,58.15497338741942
673.9,75.96591079787743
674.0,68.71326925175632
674.1,70.60097768373853
674.2,70.77946346824642
674.3,69.43070480478039
674.4,74.90762218237342
674.5,68.90929807656043
674.6,82.01498764205267
674.7,81.66764697196791
674.8,81.6578209415764
674.9,85.66614122860697
675.0,75.46055039890089
675.1,75.99189255995745
675.2,77.90793291845549
675.3,85.73281650389389
675.4,73.2932048381195
675.5,75.07014350806271
675.6,78.0522668012355
675.7,77.22525789562914
675.8,86.77393799372874
675.9,85.98420765595476
676.0,73.30157061020479
676.1,82.92691806142403
676.2,79.19983184865764
676.3,91.04638130091705
676.4,78.90136582285707
676.5,77.49529457272324
676.6,81.71506470924214
676.7,83.85396871304133
676.8,79.50645452522109
676.9,86.90811608076862
677.0,75.42571633289283
677.1,94.18381234368525
677.2,89.82942266421486
677.3,79.80405220895321
677.4,88.31812001765337
677.5,89.19386196108414
677.6,88.74116465550216
677.7,88.30243117267885
677.8,89.23568385935525
677.9,91.78626600924925
678.0,85.27673898485851
678.1,78.92468593175884
678.2,86.13548071189932
678.3,78.84240555242542
678.4,80.6713175150192
678.5,92.36229469899354
678.6,78.63476860848483
678.7,88.69636582728208
678.8,81.58389908275043
678.9,80.90595162798742
679.0,93.15019831713157
679.1,81.36103526417938
679.2,84.8362019155575
679.3,89.28796066942417
679.4,93.54174933990946
679.5,83.34071820007543
679.6,88.79779859871532
679.7,95.35248781630618
679.8,91.99965365876878
679.9,68.18980099839466
680.0,84.71290905208545
680.1,81.39784796740497
680.2,88.01769630735312
680.3,70.03898976666508
680.4,78.64733822739939
680.5,91.44270755829169
680.6,82.48313315083463
680.7,84.68382412686549
680.8,77.82458289021268
680.9,86.2430319032363
681.0,84.67278067763611
681.1,82.84409100373405
681.2,79.31677055919214
681.3,75.50688930987774
681.4,75.41310551595251
681.5,81.80588150712863
681.6,75.37912114428597
681.7,87.53626244776017
681.8,86.50349620007971
681.9,71.44160597414722
682.0,76.16411176767805
682.1,76.1765627198548
682.2,83.90743567860221
682.3,77.22086985321738
682.4,70.63526481262662
682.5,78.9358630821102
682.6,83.5635601405996
682.7,75.16922024781707
682.8,72.5712504331812
682.9,79.14456449055606
683.0,71.27044614465972
683.1,75.42115115640365
683.2,79.00530187616025
683.3,78.8232054510078
683.4,79.74525715859015
683.5,73.50613036912289
683.6,87.6367396346601
683.7,81.92217058249477
683.8,80.06135522527786
683.9,82.13375618682063
684.0,86.02693718247956
684.1,83.97633813012905
684.2,72.74061763302733
684.3,68.17922186156181
684.4,85.07554170314086
684.5,70.96550325209894
684.6,92.44075914797847
684.7,87.44644455161824
684.8,76.38616007019515
684.9,72.49082597244279
685.0,77.57244738074044
685.1,78.81106097341804
685.2,74.05633523192738
685.3,83.02517619740115
685.4,83.98485513910654
685.5,65.20298787281641
685.6,82.96814182633543
685.7,74.39222599905818
685.8,79.91438035944738
685.9,79.69935726155121
686.0,73.8242654726471
686.1,75.54148794800386
686.2,69.4806428177658
686.3,83.18604328438708
686.4,80.01318294948173
686.5,73.98208032818158
686.6,72.28416086263667
686.7,72.50760953091093
686.8,79.47881640581791
686.9,72.21293376013256
687.0,76.2372025557313
687.1,69.48816305938276
