Date: 19/07/01 ,Author: E.Hubble ,Observation: 16766 ,Instrument Response: Bad 
Wavelength (nm) ,Intensity(A.U.) 
660.0,73.90283415959938
660.1,80.85267547350196
660.2,68.59549641181037
660.3,60.99874735316958
660.4,76.18945370556594
660.5,76.35797349641588
660.6,66.60021213756085
660.7,69.73004494066777
660.8,73.1345367228266
660.9,68.12788672765043
661.0,76.69174515929492
661.1,68.01041836984074
661.2,63.14490432566113
661.3,78.66659843556482
661.4,70.76079426202972
661.5,66.24538819695661
661.6,67.07017869253063
661.7,75.49808648032163
661.8,84.20148126149783
661.9,73.26642054377481
662.0,74.84885508057857
662.1,70.44466257334135
662.2,80.28383910896743
662.3,59.953768141690496
662.4,75.75179237937382
662.5,67.09576409025709
662.6,83.82774723999522
662.7,76.73161417020297
662.8,62.32229457501017
662.9,68.62305317009867
663.0,62.98412470688708
663.1,69.5533344927662
663.2,68.67967673259378
663.3,74.24749790951405
663.4,61.31851883663027
663.5,68.04390580092304
663.6,75.38424973221959
663.7,68.39087091469648
663.8,70.8897733172836
663.9,58.553953464382985
664.0,81.15113201216795
664.1,74.67249818887922
664.2,66.85907502434216
664.3,69.96398092121595
664.4,82.26782251382846
664.5,83.65345917560805
664.6,82.83749166979419
664.7,58.50278275171064
664.8,73.75512043537587
664.9,68.69084414426881
665.0,76.07631235285389
665.1,75.98785306633121
665.2,68.97542991750892
665.3,75.82579738879485
665.4,76.41462506498844
665.5,66.98580200572661
665.6,66.62249099427851
665.7,73.74231040955391
665.8,63.09258993945694
665.9,71.52519385010115
666.0,63.79870011173425
666.1,68.53412043094194
666.2,66.798360840542
666.3,78.59306861986298
666.4,95.13893575149086
666.5,71.92177235684346
666.6,69.96618149380892
666.7,65.3755607832115
666.8,79.44021317135307
666.9,70.09195799304136
667.0,76.75665836282312
667.1,71.5392502302464
667.2,65.57412711771049
667.3,70.69522411805778
667.4,74.52064961564986
667.5,63.36935488788193
667.6,62.91276415024329
667.7,74.17449548627262
667.8,71.981995523316
667.9,74.28525318688108
668.0,64.06296932272372
668.1,77.12033583094221
668.2,62.39414114679384
668.3,68.3163883269085
668.4,66.09539515608571
668.5,79.25566190896939
668.6,77.95072818697406
668.7,73.8413372829735
668.8,70.08635306397402
668.9,66.21545010931246
669.0,77.19772261663128
669.1,76.680803950881
669.2,66.16029413142705
669.3,69.34768042645433
669.4,77.5456424560931
669.5,68.28125538384255
669.6,71.7114836859866
669.7,66.76408022885792
669.8,68.87342158737908
669.9,73.05776893143052
670.0,75.95984429322829
670.1,75.01833212341397
670.2,71.54144419312502
670.3,79.37718938736272
670.4,71.9978405972466
670.5,79.86821678153598
670.6,81.68458942193251
670.7,67.42878082531405
670.8,72.05169786547305
670.9,72.89278865498024
671.0,69.68901929202147
671.1,71.53697072471117
671.2,83.35677282900922
671.3,70.58727469174447
671.4,61.39987343015691
671.5,69.70417780376489
671.6,68.5369787284395
671.7,73.32218567713822
671.8,73.91995022723879
671.9,79.14523031061614
672.0,60.79385759656181
672.1,76.70881191907678
672.2,76.61011722689402
672.3,74.29211330922692
672.4,77.83165998231927
672.5,71.65178858694868
672.6,70.39854782368593
672.7,75.07526025932644
672.8,73.24187025634303
672.9,68.26575750032725
673.0,74.24942595926045
673.1,65.34962637094543
673.2,74.09306441061773
673.3,66.2980403729098
673.4,72.71045869510323
673.5,78.16376855666489
673.6,66.31972375099734
673.7,64.2630819941491
673.8,83.29307183785794
673.9,66.35853825290562
674.0,74.33119593139448
674.1,69.37851958141559
674.2,79.20121132378198
674.3,72.99388304536494
674.4,80.85746582316011
674.5,79.79729557573839
674.6,68.97242926751163
674.7,67.96404119052171
674.8,64.47806073481858
674.9,71.09493679984539
675.0,69.57784308681067
675.1,69.3718898086951
675.2,78.39456203177822
675.3,78.44824042186352
675.4,67.9967985004461
675.5,68.7419062308278
675.6,56.46172908015605
675.7,71.69394018020323
675.8,72.7512785927222
675.9,71.17279299128734
676.0,75.2942751225391
676.1,70.88301054678615
676.2,66.37357077330472
676.3,62.49986182904123
676.4,75.33861625957007
676.5,71.0077340339395
676.6,73.36101687100846
676.7,73.75711499280868
676.8,59.64412898559111
676.9,73.99708326942738
677.0,78.1628598906643
677.1,74.16885989021311
677.2,60.01425994467576
677.3,77.36897888723249
677.4,69.55747393882379
677.5,68.92536805316875
677.6,65.00224310683335
677.7,76.57572124533755
677.8,76.8874447119577
677.9,72.67163801604603
678.0,59.15055771985597
678.1,68.6794473901826
678.2,86.14968415865118
678.3,77.79576384198516
678.4,69.76503720790431
678.5,70.6395531035774
678.6,74.80957375841832
678.7,69.48861938959483
678.8,64.819020068188
678.9,76.68518896009115
679.0,82.67787887457797
679.1,64.70078321860038
679.2,71.23550006748968
679.3,72.88893137871302
679.4,64.73562649603176
679.5,70.6782209715438
679.6,74.30037435369823
679.7,71.71534423805541
679.8,67.63282583964659
679.9,75.29368625096588
680.0,67.4667784381909
680.1,67.49600926448531
680.2,82.98452114156898
680.3,79.04038818802188
680.4,78.90381411126957
680.5,74.936359668883
680.6,81.53272401431161
680.7,74.25428788888443
680.8,70.70778548253068
680.9,70.04176169001587
681.0,74.34733161754934
681.1,72.61810653758309
681.2,63.399447849336795
681.3,84.40659420793534
681.4,77.33527230791407
681.5,71.9233041437005
681.6,67.24473260562284
681.7,64.27803986942978
681.8,71.08869456327349
681.9,82.2442376419405
682.0,72.70402564535505
682.1,61.758675343916444
682.2,64.77508205136783
682.3,65.24309027150295
682.4,70.54231885569762
682.5,76.63595409775546
682.6,69.97678058672436
682.7,69.27683329247154
682.8,71.16138788271593
682.9,64.71597988210719
683.0,71.55351972729574
683.1,76.2836948101086
683.2,66.27008943958073
683.3,72.4545595746471
683.4,74.28197184961891
683.5,61.42819932822223
683.6,75.47244736887194
683.7,78.53797507500296
683.8,69.4412742310331
683.9,66.31151037100399
684.0,74.94704370386127
684.1,69.86584136545693
684.2,72.50607698244558
684.3,66.14197424063819
684.4,77.81947526652735
684.5,85.23504682706118
684.6,70.59563686187737
684.7,75.15820661464934
684.8,79.85682920860052
684.9,60.888986874228976
685.0,72.4597280746846
685.1,70.7659909409831
685.2,83.3424543268668
685.3,69.97383362423528
685.4,77.87030239687402
685.5,74.78339807924552
685.6,61.29593633191372
685.7,75.65566973151769
685.8,73.06578478541728
685.9,77.01291367467226
686.0,72.55881087452504
686.1,78.78637445750306
686.2,77.11700827698579
686.3,60.81013476587246
686.4,77.65945137578348
686.5,63.905308447664886
686.6,72.06386740647886
686.7,74.08524466974207
686.8,77.35616158150859
686.9,74.9858218646601
687.0,65.17399789220936
687.1,77.78084137845993
687.2,78.39081719938095
687.3,78.36467064340636
687.4,90.57403212346202
687.5,79.51288463323019
687.6,77.47804781801825
687.7,64.82819043486042
687.8,79.53974300986381
687.9,81.90686010306926
688.0,84.28791809507233
688.1,73.96845172003822
688.2,72.51628902735601
688.3,78.08215865614216
688.4,88.03924476933346
688.5,75.6673033284166
688.6,78.88811720555735
688.7,91.40940466302052
688.8,81.51543246921112
688.9,94.65544526494999
689.0,77.30150030136512
689.1,78.83616569499088
689.2,75.08609373897697
689.3,72.21481882800586
689.4,79.32056793184411
689.5,75.81117809932557
689.6,69.37119077379322
689.7,76.68847152390047
689.8,78.4061736403794
689.9,71.37654789867128
690.0,77.08583507900642
690.1,79.73878143424346
690.2,79.46441130906553
690.3,71.42004032386335
690.4,91.21485065857603
690.5,90.65541104550054
690.6,80.46531110686219
690.7,80.2824823148424
690.8,94.11248668396536
690.9,89.76674795846064
691.0,81.1525098369047
691.1,79.9667842552013
691.2,67.05298363550577
691.3,96.82327830836896
691.4,79.02230071277616
691.5,79.89532565225367
691.6,83.62680388302203
691.7,88.67864181365933
691.8,84.07614573027227
691.9,75.05387702267576
692.0,78.54460046567563
692.1,88.49882009259998
692.2,94.03915406308423
692.3,94.9127642403096
692.4,91.51035585758018
692.5,86.55624420320528
692.6,83.84665637572361
692.7,90.8955495238433
692.8,82.23588660817745
692.9,89.25463340822604
693.0,88.23198009641615
693.1,89.11969739044824
693.2,87.12451559477478
693.3,89.8733327449549
693.4,82.77944477881825
693.5,78.19961969034152
693.6,81.20507587718464
693.7,83.74426114611184
693.8,84.52892277206347
693.9,94.55425278331143
694.0,89.16225940887225
694.1,80.5680683844747
694.2,97.97140931494285
694.3,99.96512035197006
694.4,74.8323504191921
694.5,82.18961041962436
694.6,91.54991060630833
694.7,89.1147282362969
694.8,98.82357761785804
694.9,85.78969692885376
695.0,86.76163625576751
695.1,84.40720832394803
695.2,95.31526055665684
695.3,80.4922421757438
695.4,79.96933064514793
695.5,86.23743124323067
695.6,86.9013833747467
695.7,91.53893653311951
695.8,88.1251762178444
695.9,83.81928357046917
696.0,91.40507618233079
696.1,90.4354456492424
696.2,85.9718369431212
696.3,82.27849767204195
696.4,102.38874790173801
696.5,87.28937442159828
696.6,81.12655500609043
696.7,90.89437765672417
696.8,91.20128971429601
696.9,83.28530513252589
697.0,91.67055910912852
697.1,89.07208939149564
697.2,84.19984467007714
697.3,94.69109986110767
697.4,88.8002516853535
697.5,92.33726722672364
697.6,94.11018478681217
697.7,86.2759361203949
697.8,85.99782839470184
697.9,85.36937724974416
698.0,87.60892118730727
698.1,82.80330093414537
698.2,94.49469916342554
698.3,84.39514154801407
698.4,82.80934956438361
698.5,94.12350318202171
698.6,95.00561282792711
698.7,82.27847265303866
698.8,82.87929396662875
698.9,87.25650498778947
699.0,93.61470872165366
699.1,78.60346164190666
699.2,91.75987261052438
699.3,70.05371977244035
699.4,70.2286930297383
699.5,91.67789806260403
699.6,83.5702958538649
699.7,74.1040452002307
