Date: 19/07/01 ,Author: E.Hubble ,Observation: 23095 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,55.57091038988871
660.1,33.66145518911491
660.2,29.226211048791264
660.3,37.28679488431413
660.4,52.039653483438215
660.5,44.426543372514644
660.6,34.55637992030062
660.7,42.29209467214962
660.8,34.3399577310016
660.9,38.8174255439641
661.0,32.60956804923282
661.1,37.09981998614761
661.2,32.04863419502095
661.3,39.181371789720316
661.4,39.168390751682296
661.5,41.04556519730456
661.6,28.731932454204205
661.7,41.53242853820288
661.8,42.53027924894005
661.9,39.959329272354545
662.0,28.44303819923968
662.1,39.646143876195545
662.2,34.72645890787485
662.3,24.740672948661633
662.4,52.968802639781934
662.5,25.525226429827768
662.6,37.644308388333314
662.7,36.46349154561002
662.8,38.7115681720934
662.9,39.35455253954465
663.0,27.53114339209442
663.1,28.483516331315204
663.2,47.566704967543814
663.3,35.25586911820695
663.4,40.99928524406701
663.5,38.57365954766986
663.6,19.51848196488412
663.7,33.12958519473807
663.8,40.24603245348381
663.9,32.93245864480043
664.0,24.379855602257237
664.1,42.63785477520948
664.2,30.579224148281263
664.3,31.699847588216272
664.4,35.80753374548481
664.5,18.5856001293675
664.6,33.408108231063515
664.7,38.62872602459271
664.8,30.200880333974613
664.9,40.10025499392629
665.0,28.20292704905234
665.1,29.380503393100767
665.2,33.126490907636665
665.3,43.8126985785022
665.4,24.981118867168366
665.5,27.6578491660589
665.6,27.333402366057953
665.7,23.76118581615884
665.8,39.816444931224765
665.9,40.847822062352414
666.0,27.909869970885328
666.1,31.962895337122145
666.2,34.100989824243115
666.3,31.121745611585396
666.4,32.07126365554132
666.5,31.208064092581054
666.6,36.771987921786405
666.7,22.227813526842176
666.8,24.893592503334947
666.9,27.715828322136957
667.0,31.37701297165959
667.1,31.66353505871521
667.2,22.399053995154528
667.3,37.57559308494737
667.4,37.301189091890194
667.5,44.34579567755735
667.6,37.78457785329907
667.7,31.547448616894087
667.8,18.506571572909436
667.9,25.963084924636565
668.0,34.34574129079656
668.1,39.389764460761825
668.2,22.98290817496054
668.3,27.96954115346347
668.4,32.02954406806056
668.5,28.97795724179267
668.6,20.58558806317707
668.7,23.5164540859919
668.8,19.785300081647016
668.9,24.922054990749626
669.0,28.26273838574761
669.1,38.71544990165378
669.2,23.39877400396102
669.3,36.11980885972184
669.4,36.300885454974974
669.5,20.684657288004054
669.6,27.835261296067305
669.7,17.356183460752575
669.8,15.91877023726396
669.9,23.73350114254056
670.0,27.78461717522754
670.1,14.896154699030735
670.2,23.755790036415068
670.3,22.097473105651957
670.4,17.28241619084663
670.5,25.710093722162053
670.6,14.047131449705214
670.7,8.923597538159527
670.8,38.62928750614455
670.9,30.674318427696704
671.0,6.39781487548186
671.1,25.918658355155202
671.2,21.66456071829452
671.3,31.442634119395095
671.4,15.592435449948104
671.5,28.135928457212707
671.6,28.74023790836994
