Date: 19/07/01 ,Author: E.Hubble ,Observation: 16076 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,42.93253506128444
660.1,47.03482242185349
660.2,40.70134981298088
660.3,25.46530893256513
660.4,32.43177032019488
660.5,31.249423275410415
660.6,44.63990693472935
660.7,49.57676332434073
660.8,38.92298752660898
660.9,35.76738474641817
661.0,48.44304648939846
661.1,36.14549690967048
661.2,32.74129650933574
661.3,33.08045121146901
661.4,30.00366625989794
661.5,31.261707778178177
661.6,34.25699517664654
661.7,30.563375345829993
661.8,34.37122559073596
661.9,39.11235547808561
662.0,42.153632622135596
662.1,29.476894311301717
662.2,45.35969973901523
662.3,44.26522416565024
662.4,29.34360137477328
662.5,29.564427311700975
662.6,30.826406715047167
662.7,35.398377239226406
662.8,38.77064524198365
662.9,37.52308883450526
663.0,42.96059793618069
663.1,38.31299384567391
663.2,41.77762922888366
663.3,32.7255736773428
663.4,38.27755480177861
663.5,48.49463960641852
663.6,36.39138476279029
663.7,30.94784205994089
663.8,48.39436094658063
663.9,36.641512818744744
664.0,35.09061689509278
664.1,29.365870471413338
664.2,31.746897642921898
664.3,40.56474147727358
664.4,31.03951729202945
664.5,22.475972341668182
664.6,36.69251408477661
664.7,32.75589459506877
664.8,36.014052489370336
664.9,36.53330470567298
665.0,28.73238403327969
665.1,25.092773338796952
665.2,34.48335293174477
665.3,36.08497780508915
665.4,43.372702318080705
665.5,32.11289523023878
665.6,33.498873639354024
665.7,39.182878588107414
665.8,30.7226485191116
665.9,28.847993721096937
666.0,39.86853004143072
666.1,32.94950496384877
666.2,37.31194515335836
666.3,26.26723937741892
666.4,19.560600642324133
666.5,36.95804747451339
666.6,27.37851435466563
666.7,40.34251673905999
666.8,30.899850999695566
666.9,18.164988732608222
667.0,36.88241133241927
667.1,42.457819735086396
667.2,36.04382364555883
667.3,21.600536915756607
667.4,31.1029470888498
667.5,32.105567267498536
667.6,32.57534376441366
667.7,21.70851327703884
667.8,35.2408390963671
667.9,32.842717879252234
668.0,27.662314534546418
668.1,34.73689028101491
668.2,21.543925561792797
668.3,24.194537537089786
668.4,16.30164159276248
668.5,28.578917230607356
668.6,25.06698821634662
668.7,32.31387539828169
668.8,22.202885121008414
668.9,22.291236047483885
669.0,26.964561198387006
669.1,18.981192980996788
669.2,26.07152963927471
669.3,31.14117052645127
669.4,22.99987028223383
669.5,33.19755645694319
669.6,24.796714099436848
669.7,28.2571084624188
669.8,29.514720782069386
669.9,22.95001878203903
670.0,19.815540441371304
670.1,25.393975982760498
670.2,29.33552693124763
670.3,25.14286218438863
670.4,23.02755522366671
670.5,33.539578949623916
670.6,17.938796694065672
670.7,30.362698922902794
670.8,25.195760312939786
670.9,26.086867622232504
671.0,19.855132327788425
671.1,23.307755816621356
671.2,32.968906129495366
671.3,28.119412595196135
671.4,31.813695604764682
671.5,24.83387988722193
671.6,25.946445139554136
671.7,27.001136284101175
671.8,21.554434634398845
671.9,14.937877734061182
672.0,13.466086522929636
672.1,16.562277926130513
672.2,28.560279328731397
672.3,22.12400866015174
672.4,11.961158623573558
672.5,26.92916748192118
672.6,27.89424852659392
672.7,29.35304412779413
672.8,29.101873589732392
672.9,14.075200990355727
673.0,15.422816187145719
673.1,26.59809662338879
673.2,22.180004197914442
673.3,31.347837909289947
673.4,21.44109247633668
673.5,23.94260350746964
673.6,17.75011083035215
673.7,17.42307130432474
673.8,18.43523514156492
673.9,19.38535789862044
674.0,25.548090334479685
674.1,14.74815685019514
674.2,32.170761352458115
674.3,29.683361946896255
674.4,24.480746408204027
674.5,21.53438998900487
674.6,18.55600819054357
674.7,18.828053577112918
674.8,22.8930417199148
674.9,26.633160319276513
675.0,13.345292738968338
675.1,22.543580819099468
675.2,8.353671095547597
675.3,15.284711259886084
675.4,26.604611328920612
675.5,20.850467283687223
675.6,16.425776137401463
675.7,17.958795857664192
675.8,20.24154091589002
675.9,20.222899063391985
676.0,17.57941906211348
676.1,12.89867043909684
676.2,11.652117752200825
676.3,11.118092437642648
676.4,16.86923571958503
676.5,20.651122583564252
676.6,15.799022281092814
676.7,15.448969072565582
676.8,15.29021876057369
676.9,14.904426715541021
677.0,11.518244160367225
677.1,23.009397101196193
677.2,19.767536075126856
677.3,25.706785200916094
677.4,15.391722258977072
677.5,15.624929107046817
677.6,18.881742375865027
677.7,9.61482520429531
677.8,13.683044737331906
677.9,21.690391494783366
678.0,2.902340277479503
678.1,6.463094116325298
678.2,12.262247178435057
678.3,9.83383369923563
678.4,5.357240568631543
678.5,15.024067326356157
678.6,10.897700583058473
678.7,17.146851629089234
678.8,29.19090406213547
678.9,17.257595744435417
679.0,14.774396452235333
679.1,15.838493164500619
679.2,13.706673802405883
679.3,20.1120514256161
679.4,17.805022252721876
679.5,19.229516151766997
679.6,15.129679094286143
679.7,9.140338108377668
679.8,7.419788202124044
679.9,9.084102190734841
680.0,18.081756503164733
680.1,16.468732562894022
680.2,4.884061236924481
680.3,17.809863360578845
680.4,16.8673058284273
680.5,9.283942265231204
680.6,19.929862610670604
680.7,2.0622399664346798
680.8,18.435032003757954
680.9,7.040606828177374
681.0,8.116073276251456
681.1,18.1571105104404
681.2,6.500602441759973
681.3,12.456160219112329
681.4,12.090499787386143
681.5,13.449410447899766
681.6,13.653718012388044
681.7,2.945632712771877
681.8,10.773394981856466
681.9,2.9440700347120696
682.0,17.223195023101837
682.1,12.243755817824061
682.2,17.939223844247266
682.3,26.563360455339314
682.4,12.862004838814595
682.5,13.398062290955748
682.6,10.530470526676433
682.7,4.736061315945222
682.8,12.707082264072238
682.9,15.570978280988438
683.0,17.46575214217895
683.1,5.61104253739829
683.2,15.210357569590096
683.3,9.505294796573068
683.4,7.0833640021105175
683.5,20.298436470855084
683.6,0.8878752115528279
683.7,17.056119668887842
683.8,11.651942251442982
683.9,8.5914405701203
684.0,16.238069296376178
684.1,22.48640503223473
684.2,6.635794053487384
684.3,8.308786594733993
684.4,3.138740554454312
684.5,14.90065362206144
684.6,4.998675611579456
684.7,7.824427719041273
684.8,0.9499376888085393
684.9,17.291244416537253
685.0,8.196968034458022
685.1,-2.138166278416488
685.2,3.7934049253730473
685.3,6.655852987562959
685.4,10.712845863855465
685.5,11.069177718907557
685.6,3.994445797741656
685.7,2.9758298674981996
685.8,-0.04924362798171966
685.9,12.549158576181535
686.0,2.29021295526131
686.1,5.786330544215659
686.2,11.367212871629881
686.3,7.006459056293609
686.4,18.919681817697967
686.5,0.25389882235575634
686.6,2.983645673604644
686.7,6.534293663460457
686.8,0.8159648784828288
686.9,2.48718546912562
687.0,4.9976376906079025
687.1,-5.1541008131110075
687.2,5.1025442678338155
687.3,13.620391315351437
687.4,0.37415407842786763
687.5,5.86135539563589
687.6,18.795915589315968
687.7,3.914355927468224
687.8,-2.7572757426291723
687.9,-5.670410971377272
