Date: 19/07/01 ,Author: E.Hubble ,Observation: 30915 ,Instrument Response: Good 
Wavelength (nm) ,Intensity(A.U.) 
660.0,47.18596893543488
660.1,55.004713154967085
660.2,54.67892297102072
660.3,55.54730540072087
660.4,41.76292061449482
660.5,48.62380531107992
660.6,36.507177178908094
660.7,51.565511541043115
660.8,51.70787512462505
660.9,53.02754112825027
661.0,42.73520901442268
661.1,44.80868825019266
661.2,49.36609152208094
661.3,49.095271743871876
661.4,52.02715823600011
661.5,56.436013551191536
661.6,44.610987579523645
661.7,51.19411151760883
661.8,54.90875835849902
661.9,51.27646863008605
662.0,44.59005244514527
662.1,60.2706444579031
662.2,59.47557337634961
662.3,53.00407683237438
662.4,44.84715804272436
662.5,62.35293944286772
662.6,49.590323015415954
662.7,52.13335037883387
662.8,48.51068183590982
662.9,49.3642915126178
663.0,60.63233796666409
663.1,50.06431843314099
663.2,49.753837341936034
663.3,65.08596202648619
663.4,44.79213306464003
663.5,47.233177182887765
663.6,44.24954936362089
663.7,47.86004233392691
663.8,64.91225361426802
663.9,54.89863086236696
664.0,48.493807172415
664.1,47.661520860409674
664.2,48.4424670223373
664.3,47.98621150550558
664.4,59.58096384446124
664.5,53.40446240462072
664.6,55.421853312229985
664.7,45.86971674279006
664.8,66.45546446018169
664.9,52.207750376806686
665.0,58.067567580159235
665.1,57.506116703423544
665.2,49.991351241212016
665.3,56.60725695444876
665.4,59.05611990644654
665.5,54.41557077795856
665.6,52.84845632141974
665.7,52.334692908819825
665.8,65.80783160917807
665.9,57.621799198157234
666.0,55.13169750791562
666.1,62.52707006981687
666.2,49.84688938994047
666.3,57.907384509055966
666.4,53.359544515151114
666.5,50.839519120250614
666.6,57.79494179153833
666.7,54.767002013530885
666.8,59.92461726339979
666.9,45.30717405444031
667.0,55.89324766708281
667.1,52.41505642186053
667.2,54.124206249697636
667.3,52.077148280352645
667.4,53.269502774281875
667.5,57.970909383475515
667.6,53.94740594423588
667.7,48.78345599015984
667.8,57.915542120015466
667.9,52.14077407923278
668.0,39.3378045494335
668.1,59.19158601958212
668.2,60.64332146633172
668.3,65.28383064294928
668.4,58.03663011669177
668.5,58.682562261416564
668.6,55.74830662761196
668.7,57.886102576910105
668.8,62.4252055725924
668.9,45.72366453433044
669.0,49.99210689259116
669.1,50.949735618072744
669.2,66.86774982717145
669.3,56.3836790173698
669.4,54.640172054350046
669.5,50.973559644459
669.6,51.703375445552794
669.7,46.67453742589384
669.8,53.39991784448107
669.9,40.61303504549956
670.0,47.57411705577438
670.1,49.026940236412855
670.2,46.57139361522364
670.3,45.67911468823699
670.4,64.23978630077039
670.5,54.3425870792056
670.6,53.98048090911988
670.7,54.562566580714595
670.8,61.62779126714034
670.9,52.60942230096847
671.0,47.431253962018225
671.1,45.8191710242858
671.2,43.177569016633605
671.3,59.763487537345846
671.4,52.81131635694865
671.5,50.739227261880735
671.6,59.26806789871296
671.7,50.86022173386539
671.8,53.82936114219731
671.9,63.76364906534733
672.0,57.414330755593056
672.1,56.18825494021859
672.2,54.04947948729841
672.3,56.76045351860275
672.4,51.40172782804673
672.5,50.464301112690414
672.6,58.522288247884106
672.7,48.243389102188935
672.8,50.591247166373044
672.9,61.20321498313777
673.0,51.89490179191683
673.1,51.07084001097436
673.2,47.02189913832338
673.3,56.168976057752275
673.4,55.61511049415644
673.5,57.85085112280533
673.6,57.81729544175403
673.7,61.66478591262536
673.8,58.04227647039974
673.9,53.27921578172969
674.0,59.84367166947062
674.1,54.533574194027715
674.2,69.82461421588916
674.3,52.40243109645071
674.4,54.49306005007229
674.5,60.694934248953764
674.6,54.38785503438834
674.7,50.17001891623837
674.8,48.96853667039314
674.9,63.583837518451816
675.0,62.23751545409203
675.1,58.82356409751603
675.2,57.47360007833384
675.3,63.64147148214139
675.4,48.99278051688864
675.5,52.852255352117375
675.6,54.67429417450941
675.7,58.604895623274544
675.8,56.158226380791234
675.9,63.406334639099086
676.0,46.06481993077318
676.1,64.93534582328758
676.2,55.15178419106115
676.3,64.7190622856889
676.4,61.64924032912614
676.5,58.809911206820026
676.6,57.41429438765928
676.7,68.30181505430846
676.8,52.70618496046266
676.9,53.2690609199935
677.0,51.41142174037816
677.1,61.41769791800471
677.2,56.79416874734143
677.3,49.986878750615844
677.4,52.64584487189345
677.5,48.3222430557817
677.6,53.2597458547956
677.7,44.54446090227572
677.8,60.690553935293956
677.9,51.09071403268364
678.0,66.9999738519247
678.1,62.520902571514945
678.2,60.89259929219607
678.3,47.33519394761449
678.4,49.503011094725196
678.5,48.08080646355634
678.6,66.13588703202143
678.7,44.113712913437325
678.8,62.033037991722104
678.9,55.92230700818344
679.0,65.91557689691263
679.1,52.743236979997135
679.2,58.808544624842995
679.3,63.4572722231855
679.4,57.05960955180455
679.5,61.118080754591254
679.6,66.08327583787195
679.7,53.72715041359533
679.8,57.714914066887225
679.9,60.67273013464951
680.0,54.84229660049366
680.1,57.751248300727006
680.2,62.167005247521246
680.3,49.02658184370002
680.4,62.08304831694386
680.5,53.3200959837886
680.6,57.71540076818084
680.7,56.96580290604409
680.8,65.52270965768577
680.9,57.932301988175524
681.0,60.29053667865105
681.1,56.07214883632016
681.2,61.38893545273493
681.3,61.026609995640996
681.4,57.864361693379045
681.5,57.70190889945276
681.6,66.6720507926377
681.7,64.20510228309192
681.8,68.72741706011283
681.9,61.32870547572096
682.0,52.81656181453768
682.1,57.40274680140465
682.2,53.76714030744185
682.3,56.218479872952
682.4,56.21195370404441
682.5,63.126824883934574
682.6,59.22901813426884
682.7,57.151425379687375
682.8,47.27439572481836
682.9,65.94691904733976
683.0,60.729718183066716
683.1,54.291274710025114
683.2,53.952134250546294
683.3,61.21910456807143
683.4,65.96076821206623
683.5,59.07595344666718
683.6,64.65968948191579
683.7,64.88594177565999
683.8,58.67284792249306
683.9,64.66290145626667
684.0,64.66335797630899
684.1,55.898261665098836
684.2,59.32240834246829
684.3,52.01637243690324
684.4,56.94522380636626
684.5,58.350137460405904
684.6,59.75682694970372
684.7,66.0058859902273
684.8,59.996643084683
684.9,73.62372087805701
685.0,71.47437487501115
685.1,50.32932406762774
685.2,60.32094770889462
685.3,62.71803682118871
685.4,61.97603194997924
685.5,53.09062853520785
685.6,56.310100048612206
685.7,58.722356244776435
685.8,41.83259071897268
685.9,53.11725069737225
686.0,52.76110720158141
686.1,58.14154432248286
686.2,51.09809638269605
686.3,62.51023473956549
686.4,57.48740361717678
686.5,61.379449062415034
686.6,51.704416566904584
686.7,53.97068855277378
686.8,59.40469088301542
686.9,55.54034997990239
687.0,64.77010014129617
687.1,54.78426350088279
687.2,54.24480685019538
687.3,53.30754878567378
687.4,65.99151969048462
687.5,70.16065813074128
687.6,62.34331896780344
687.7,52.91574929170825
687.8,64.6047345908219
687.9,70.29023279277946
688.0,58.03509069175238
688.1,70.22622796190011
688.2,57.49481657694651
688.3,69.52551903786363
688.4,62.70634828267767
688.5,64.9625999717574
688.6,50.961780907239216
688.7,55.6716776253925
688.8,58.66043780126453
688.9,55.55370024127914
689.0,59.6320654498995
689.1,59.9597045144257
689.2,53.62395832919234
689.3,65.82273408695585
689.4,55.70001266047235
689.5,67.74054068341508
689.6,58.85361321036993
689.7,66.3545192820551
689.8,66.08115853727983
689.9,65.12557640577253
690.0,57.15774322288908
690.1,71.57882755273005
690.2,57.829674405616274
690.3,59.643339769310245
690.4,65.35843444523857
690.5,66.92213259667506
690.6,63.45929739711756
690.7,56.64865628075186
690.8,72.04987250487177
690.9,54.28051853260669
691.0,53.93308632964988
691.1,70.88411372786797
691.2,62.82585286045362
691.3,49.86131661124432
691.4,66.26932761995954
691.5,72.44588158545201
691.6,56.219491529733205
691.7,67.13837408870323
691.8,58.33602527742009
691.9,69.91379945038764
692.0,64.17800701601809
692.1,64.53479068291624
692.2,61.076386023245156
692.3,55.64528463505573
692.4,71.37733263058239
692.5,73.93931523715112
692.6,65.32915766151812
692.7,55.24674823519926
692.8,58.62303837706256
692.9,69.26319014533856
693.0,63.891287778187824
693.1,62.61228181684167
693.2,59.120089423373926
693.3,59.29804971864685
693.4,67.0328343057983
693.5,63.99192892290025
693.6,71.16704652917713
693.7,64.59117838246716
693.8,53.85195102140245
693.9,62.81660382386028
694.0,66.93292783441082
694.1,63.42708843207411
694.2,58.502052279456976
694.3,69.90459312537864
694.4,68.58257321413441
694.5,71.56239381076414
694.6,64.64501148337638
694.7,59.38356077443699
694.8,70.26348144960508
694.9,59.622854977347906
695.0,73.24272525915354
695.1,67.53608148967145
695.2,64.46361982363668
695.3,45.969118487764874
695.4,62.812022291915454
695.5,59.019727264987225
695.6,63.36871277290035
695.7,58.84375697920255
695.8,63.767582405274396
